headline,label
"A Toronto police officer who beat a Black teenager so badly he lost an eye has been found guilty of assault, but not aggravated assault.",-1
"Women should decide whether to legalize abortion, Mexican president says",0
"A coronavirus 'super-spreader' in India who refused to self-isolate sparked an outbreak that left 40,000 people in quarantine, officials say",-1
Chinese journalist who documented Wuhan coronavirus outbreak jailed for 4 years,-1
"Apple knew a supplier was using child labor but took 3 years to fully cut ties, despite the company's promises to hold itself to the 'highest standards'",-1
Spain approves national minimum income,1
"France will not give in to terror after Nice attack, Macron says",-1
"5 straight days of no new cases of COVID-19 in Newfoundland, Canada",0
China makes criticizing CPP rule in Hong Kong illegal worldwide,-1
"Scotland votes to end export of tear gas, rubber bullets, and riot gear to the United States",-1
Steve Bannon Is Behind Bogus Study That China Created COVID,1
"Fewer than 4% of adults in Wuhan, China, tested positive for antibodies against COVID-19, putting the possibility of countries developing ""herd immunity"" against the virus without a vaccine in doubt.",1
"Biden Administration Restores Aid To Palestinians, Reversing Trump Policy",1
Shock as 81-y-o inmate dies after 40 years in prison without trial,-1
Super-rich call for higher taxes on wealthy to pay for Covid-19 recovery,1
"Donald Trump was unaware the UK was a nuclear power, according to a book by his former national security adviser John Bolton",0
"Oil crashes below zero, hitting almost -$40 per barrel",0
Amazon charged with market abuse in Germany and France. A huge fine could follow,-1
‘We will send police. With flame-throwers’: Italian mayors lose it at people refusing to self isolate,-1
Germany hails couch potatoes as heroes of coronavirus pandemic,1
Ireland quadruples contribution to WHO,0
One of the first successful Russian-backed misinformation efforts of the 2020 election tricked Donald Trump Jr. and Ted Cruz into helping spread false claims about Portland protesters,1
"Coronavirus 10 times more deadly than swine flu, says WHO",-1
Coronavirus could trigger biggest fall in carbon emissions since World War Two,-1
"Church of England forgave paedophiles and allowed them to continue working with children, inquiry finds",1
"After 102 days COVID-free, New Zealand reports it's first cases of community transmission",0
Sudan ratifies law criminalizing female genital mutilation,0
Kremlin critic Alexey Navalny in court ridicules claims he failed to contact authorities while in a coma,-1
U.S. no longer recognizes Lukashenko as president of Belarus after rigged election,-1
"'Paedophile hunters' do not violate right to privacy, UK Supreme Court rules as convict's appeal dismissed - 'The interests of children have priority over any interest a paedophile could have in being allowed to engage in criminal conduct'",1
Canadian Prime Minister Justin Trudeau on Monday said he wanted police forces across the country to wear body cameras to help overcome what he said was public distrust in the forces of law and order.,0
Hong Kong Government Will Prioritize Bill to Make Booing China’s National Anthem Punishable by Prison,-1
"Ireland: Private hospitals will be made public for duration of pandemic - The State will take control of all private hospital facilities - Health Minister: ""Patients with this virus will be treated for free, and they’ll be treated as part of a single, national hospital service.""",1
"Germany bans far-right, pro-Nazi group, police raid homes",0
Coronavirus: France and Germany have announced second national lockdowns,0
Amazon reportedly tried to shut down a virtual event for workers to speak out about the company's coronavirus response by deleting employees' calendar invites,0
"Iran's use of ‘electric shocks’ on gay children is torture, says UN report",-1
Kazakhstan abolishes death penalty,-1
Coronavirus patients who refuse to self-isolate face murder charges in Italy,-1
"With 'Systemic Violations' of Worker Rights, US Comes in Dead Last in Labor Rankings of Wealthy Nations",-1
"China has refused repeated requests by the World Health Organisation to take part in investigations into the origins of COVID-19, a WHO representative in China has told Sky News",-1
Jair Bolsonaro is denounced in The Hague for genocide and crimes against humanity,0
Russian Police Major Falls From Window After Testifying Against Boss — Reports,0
"After banning Animal Crossing, China to begin censoring online gaming by isolating Chinese players from world and requiring real-name logins",0
Belarusian museum director who refused to sign false election protocol found dead,-1
Mexico's solution to the Covid-19 educational crisis: Put school on television,-1
"Hundreds protest in Moscow against reforms that could keep Putin in power, chant calls for Putin to resign and hold up banners against the reforms",-1
Navalny arrested in Russia,-1
Canadian Prime Minister Justin Trudeau said Friday that black and indigenous people in Canada do not feel safe around police after a police dashcam video emerged of the violent arrest of a Canadian aboriginal chief.,-1
"Biden signs orders to end ‘Muslim ban’, rejoin Paris climate deal",0
"Major COVID-19 breakthrough from Melbourne Scientists: research team has been able to map in detail the way a patient’s immune system responded to COVID-19, revealing the weapons it used to combat the new killer. Could fast-track development of treatments and vaccines.",-1
"A group of 44 prisoners all died in one night in a prison in Chad because they were all kept in the same cell in 46C heat, an investigation has concluded.",-1
"With just 5 cases in the community, New Zealand makes mask use mandatory on public transport.",0
TikTok Bans Conversion Therapy and White Supremacist Content,0
"Trump offered Kim Jong Un a ride home on Air Force One after their second summit, new series reveals",0
Poll finds 79% of Canadians think masks should mandatory in public,0
Syria 'finds body of archaeologist Khaled al-Asaad beheaded by ISIS,0
U.N. Reclassifies Cannabis as a Less Dangerous Drug,-1
New Evidence Suggests Young Children Spread Covid-19 More Efficiently Than Adults,1
Russian Editor Dies After Setting Herself On Fire In Front Of An Interior Ministry Office,-1
US protests: British photographer arrested and charged for “unlawful assembly” - Adam Gray said he had been taking photos of demonstrators near Union Square in New York City on Saturday evening when he was thrown to the ground by one police officer before several other officers climbed on top of him,-1
‘Please stop this nonsense’: Japanese decry boomer-era technology as hospitals file Covid-19 cases by fax,-1
"Chinese billionaire Jack Ma donates to each one of the 54 African countries 20,000 testing kits, 100,000 masks and 1,000 medical use protective suits and face shields.",0
Confirmed: Morocco Will Legalize Cannabis Next Week,0
"Sinkhole opens near the Pantheon in Rome, revealing 2,000-year-old Roman paving stones | Luckily, no one was hurt when the sinkhole collapsed on the afternoon of April 27, because the normally crowded piazza was empty due to the COVID-19 pandemic",-1
Estonia to become the only country in the world with a female president and female prime minister,0
WHO says mutant mink coronavirus outbreak in Denmark is a 'concern',0
